required_mean_speed_kmh,proxy_energy_MJ_per_passenger,non_airborne_minutes,airborne_minutes,routing_margin,L_over_D_screen,allocated_mass_kg
,8628.246682272435,64.84155354960546,-4.8415535496054645,0.10358921650866701,4.306085252235988,169.12589178067307
136996.3904858142,2354.136308199404,55.63509480997797,4.364905190022029,0.049897715292077816,8.95794718896532,146.2180589033991
116763.9303587516,3153.4691964305616,54.064487131544674,5.935512868455326,0.216830276882338,10.604798198966588,179.6632024099972
1131733.8002818578,1641.6576570395441,59.4123645832713,0.5876354167287019,0.16765703583083222,10.741837496636146,110.26006552181545
,3035.280937094088,61.65932422919456,-1.65932422919456,0.005736143865915644,10.868422030552672,125.9719803349858
56696.63449420387,6105.83147845798,49.9045745680207,10.0954254319793,0.004951161215262345,7.196272063798276,173.2077793433406
,6731.515510936133,62.68490005342845,-2.68490005342845,0.244074114343376,4.782593038860411,169.11628353826632
98785.26862043548,4301.1146523841135,53.99386590200428,6.006134097995719,0.04171822099763703,4.24863193717554,96.56868910225646
,1873.1218352490569,67.82328612615524,-7.823286126155239,0.08355866570158696,10.218787508266345,104.97856658089225
,3775.792051273604,64.20122503885248,-4.201225038852485,0.09761203716843087,8.788263649217413,116.57341397903599
,3470.354952823837,66.63371988328055,-6.633719883280548,0.12533130343863852,8.500689658211567,134.21949324700478
,4887.898060774018,61.568402931609974,-1.568402931609974,0.13356048313202687,6.645287888595065,155.64389532080105
484363.62253427465,1639.7769297709312,58.65510490581029,1.3448950941897095,0.14372859444728428,11.356384925295522,120.26329319822528
,2719.490092154443,60.46142455378528,-0.46142455378527814,0.21817552190180473,9.492714983874768,147.3280186403107
,3374.004638611879,62.100618605841575,-2.100618605841575,0.11511969342936615,7.425666909599363,169.63474497495537
291701.2687322741,3656.8163628009906,57.67371962644847,2.3262803735515334,0.19141599352559757,7.854812808897639,131.1400329967635
,1805.3588615028991,64.06377575375377,-4.063775753753774,0.196728067121617,11.151444685730153,116.41304715606276
,4534.6329633295145,64.17438748671272,-4.1743874867127175,0.0940200778629243,4.87050038869497,128.21487989272003
,3736.9274452478408,62.13261987908197,-2.1326198790819717,0.14787284528733297,7.101892867518649,169.8019208839367
48839.069914654036,2050.8497131348427,47.455027237839715,12.544972762160285,0.07572226710430538,8.546621210487931,128.89866461814643
402637.19191817683,4670.011974467019,58.40170951791551,1.5982904820844865,0.12988086257573855,7.698098576128187,161.55620955678387
258182.93068024475,1832.7808409589738,57.61143697987157,2.38856302012843,0.08274772917205167,10.37548158824887,114.59325492324116
39591.60541880219,5364.409379498314,44.767987442921324,15.232012557078674,0.05882320986904893,4.310079579099171,172.73489653299924
108973.29011093195,2556.92685004969,53.54509789509185,6.45490210490815,0.2350165415418707,11.520166672826083,110.44349048678038
,3608.811932423264,68.20150143854453,-8.201501438544526,0.03488668118164648,6.276975553699648,165.7327315463907
188744.90920837046,3321.9351891831975,56.841271007513676,3.158728992486324,0.04676854656955673,9.60999642958571,116.98956184672494
